732312	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732313	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732314	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732315	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732316	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732317	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732318	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732319	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732320	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732321	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732322	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732323	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732324	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732325	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732326	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732327	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732328	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732329	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732330	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732331	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732332	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732333	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732334	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732335	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732336	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732337	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732338	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732339	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732340	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732341	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732342	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732343	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732344	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732345	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732346	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732347	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732348	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732349	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732350	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732351	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732352	NaN	NaN	NaN	NaN	NaN	NaN	NaN
732353	NaN	NaN	NaN	NaN	NaN	NaN	NaN
